user_role,department,country,city,device_type,device_fingerprint,browser,os,auth_method,resource_accessed,login_hour,session_duration,failed_login_attempts,command_count,device,operating_system,resource
1,0,0,2,1,342,1,2,3,6,20,4,9,38,3,3,5
2,1,4,0,1,78,3,1,2,1,19,4,14,21,3,3,5
2,1,3,5,0,159,3,2,0,1,19,1,11,36,3,3,5
1,0,3,4,2,283,2,0,3,3,22,1,8,24,3,3,5
2,1,0,7,1,120,2,2,0,0,20,1,9,19,3,3,5
3,2,2,11,0,200,1,2,0,2,21,2,9,5,3,3,5
1,0,2,11,2,144,1,2,2,0,23,3,6,11,3,3,5
4,4,2,11,2,208,1,0,0,6,21,4,6,5,3,3,5
3,2,0,2,2,375,2,0,2,1,21,1,6,39,3,3,5
0,3,3,5,2,442,2,1,0,2,22,3,9,35,3,3,5
0,3,4,0,1,486,3,0,3,0,21,3,6,6,3,3,5
4,4,0,2,2,362,2,2,2,2,18,2,11,20,3,3,5
1,0,2,11,0,210,2,1,3,3,22,4,7,34,3,3,5
4,4,2,11,1,95,1,0,2,3,20,6,6,11,3,3,5
0,3,4,0,0,327,2,0,2,6,18,1,12,23,3,3,5
2,1,0,7,1,120,2,2,0,0,21,1,11,6,3,3,5
3,2,0,2,2,235,3,1,3,1,22,2,6,27,3,3,5
3,2,3,5,0,80,1,2,3,1,20,1,14,31,3,3,5
1,0,0,2,0,469,2,0,3,3,22,5,6,37,3,3,5
2,1,4,0,1,163,3,2,3,0,20,2,7,27,3,3,5
1,0,3,4,2,457,1,2,0,6,22,2,12,21,3,3,5
2,1,0,7,0,346,1,2,0,0,21,1,8,6,3,3,5
1,0,0,7,0,76,1,0,0,6,20,4,12,19,3,3,5
4,4,3,5,1,136,3,0,2,0,20,4,14,39,3,3,5
1,0,1,6,0,377,1,1,3,6,21,2,10,38,3,3,5
3,2,1,6,1,265,1,2,3,4,20,4,6,24,3,3,5
1,0,3,5,2,132,3,1,2,0,21,4,10,23,3,3,5
2,1,4,10,1,180,1,2,3,1,21,4,13,10,3,3,5
1,0,3,5,0,480,2,0,0,3,22,2,13,31,3,3,5
4,4,0,2,1,427,1,1,3,3,20,4,8,27,3,3,5
2,1,1,6,0,40,2,1,0,0,20,1,9,35,3,3,5
0,3,1,1,1,162,1,0,2,2,20,1,13,30,3,3,5
2,1,1,6,2,11,3,0,2,1,20,2,13,28,3,3,5
4,4,3,4,2,100,2,0,0,3,23,100,12,171,3,3,3
0,3,2,11,2,113,3,0,0,6,18,3,11,29,3,3,5
1,0,2,11,1,326,3,1,2,6,20,3,9,19,3,3,5
2,1,0,7,0,464,3,2,2,1,20,1,14,17,3,3,5
4,4,0,7,1,253,2,0,3,6,22,1,7,34,3,3,5
0,3,2,11,2,67,2,1,3,2,19,3,7,13,3,3,5
2,1,1,3,1,345,2,0,2,0,20,2,6,37,3,3,5
4,4,4,0,0,10,1,1,2,3,22,4,8,28,3,3,5
1,0,4,8,0,227,1,2,0,2,22,3,8,7,3,3,5
1,0,4,10,2,117,2,2,3,6,21,4,9,13,3,3,5
2,1,3,4,0,358,1,0,2,1,22,3,8,22,3,3,5
1,0,2,11,2,144,1,2,2,0,20,1,11,38,3,3,5
4,4,2,11,2,250,1,1,2,0,21,4,14,37,3,3,5
2,1,4,10,1,203,2,1,2,1,21,2,13,11,3,3,5
2,1,2,11,2,48,3,1,2,1,20,4,11,20,3,3,5
2,1,2,11,2,89,1,2,2,1,20,4,13,34,3,3,5
1,0,2,11,1,496,3,2,3,3,22,3,13,32,3,3,5
0,3,3,4,1,213,1,2,0,6,21,2,11,30,3,3,5
4,4,2,11,0,302,1,0,0,6,21,1,7,40,3,3,5
0,3,3,5,0,475,2,1,0,0,21,4,10,16,3,3,5
2,1,1,6,2,11,3,0,2,2,22,4,9,30,3,3,5
1,0,3,5,2,248,2,2,3,2,19,3,11,27,3,3,5
2,1,1,9,1,211,2,1,3,2,20,1,7,14,3,3,5
1,0,2,11,2,36,3,1,3,3,21,3,9,14,3,3,5
4,4,0,7,2,114,2,1,2,3,23,2,13,36,3,3,5
1,0,0,2,1,44,0,0,2,6,5,10,3,17,3,3,5
3,2,1,9,0,98,1,1,0,2,22,2,8,27,3,3,5
4,4,2,11,0,477,3,1,0,6,22,3,9,39,3,3,5
0,3,2,11,2,67,2,1,3,0,20,1,7,5,3,3,5
1,0,1,6,2,491,2,1,0,2,19,2,7,21,3,3,5
2,1,1,6,0,173,3,1,2,1,21,2,11,14,3,3,5
3,2,0,2,2,368,2,0,2,4,22,7,4,40,3,3,5
4,4,0,7,2,133,2,0,0,2,22,1,8,8,3,3,5
4,4,2,11,0,324,1,2,0,2,21,2,13,21,3,3,5
3,2,2,11,2,424,3,1,0,1,23,4,8,32,3,3,5
4,4,1,1,2,460,1,0,3,6,20,1,7,7,3,3,5
3,2,0,7,2,115,2,1,2,1,20,1,10,11,3,3,5
4,4,1,1,2,20,2,1,3,0,21,4,12,34,3,3,5
1,0,3,5,0,32,2,0,3,2,23,1,6,6,3,3,5
2,1,2,11,1,449,1,1,2,1,21,1,7,28,3,3,5
4,4,4,10,2,187,2,2,2,0,22,4,7,32,3,3,5
3,2,4,0,2,141,3,0,3,2,20,3,13,11,3,3,5
1,0,0,2,2,406,2,2,3,6,18,2,11,18,3,3,5
4,4,2,11,2,250,1,1,2,0,21,4,9,40,3,3,5
4,4,2,11,1,18,2,1,3,0,22,1,9,20,3,3,5
0,3,4,8,2,446,2,1,2,0,22,2,10,13,3,3,5
2,1,4,0,0,68,3,0,3,1,22,2,8,15,3,3,5
4,4,3,5,2,126,3,0,3,6,23,2,9,11,3,3,5
1,0,3,5,2,376,3,1,0,3,21,3,9,5,3,3,5
4,4,2,11,0,60,2,0,3,0,21,1,12,37,3,3,5
4,4,1,9,2,392,2,2,2,2,20,1,12,25,3,3,5
1,0,2,11,2,105,1,0,2,3,20,2,6,30,3,3,5
0,3,4,0,0,310,1,2,2,6,21,2,8,9,3,3,5
1,0,1,3,2,291,1,1,2,3,19,3,14,11,3,3,5
0,3,0,2,2,101,3,1,2,2,19,3,11,28,3,3,5
0,3,2,11,1,3,1,2,0,0,21,2,11,12,3,3,5
4,4,0,7,2,114,2,1,2,3,21,1,9,33,3,3,5
1,0,0,7,0,307,1,1,0,5,21,4,14,26,3,3,5
2,1,3,5,1,297,2,0,2,0,20,3,8,8,3,3,5
2,1,0,2,1,276,3,1,0,2,21,1,13,40,3,3,5
3,2,2,11,2,236,1,1,2,4,23,5,6,8,3,3,5
1,0,3,4,2,283,2,0,3,0,21,1,7,37,3,3,5
1,0,3,4,1,30,3,2,2,3,21,2,8,15,3,3,5
0,3,2,11,1,493,1,1,0,0,21,3,6,25,3,3,5
4,4,2,11,0,37,1,2,3,6,19,4,8,37,3,3,5
2,1,4,0,1,50,2,1,0,1,20,2,9,33,3,3,5
1,0,1,3,2,291,1,1,2,3,21,3,11,34,3,3,5
1,0,0,7,0,307,1,1,0,3,20,2,12,16,3,3,5
4,4,1,9,1,201,1,0,0,0,20,4,8,29,3,3,5
4,4,0,7,0,322,3,2,1,2,4,19,3,20,3,3,5
0,3,1,6,2,49,2,0,3,2,18,3,9,33,3,3,5
2,1,0,7,2,305,2,0,2,2,19,3,6,28,3,3,5
0,3,0,7,2,184,1,0,3,6,19,1,6,40,3,3,5
2,1,0,2,0,380,1,2,3,1,21,1,13,9,3,3,5
3,2,3,5,2,418,3,2,2,1,21,3,12,32,3,3,5
0,3,4,0,0,327,2,0,2,6,19,2,9,9,3,3,5
3,2,2,11,0,200,1,2,0,4,20,2,6,28,3,3,5
4,4,0,7,1,262,3,2,3,2,21,3,11,19,3,3,5
4,4,3,5,1,136,3,0,2,3,23,4,12,15,3,3,5
1,0,2,11,1,255,3,2,3,2,21,4,11,14,3,3,5
3,2,4,10,2,175,3,1,3,1,23,4,11,39,3,3,5
4,4,0,2,2,254,2,0,3,0,23,1,13,40,3,3,5
2,1,2,11,1,482,3,2,2,0,19,1,11,38,3,3,5
1,0,4,8,1,487,2,0,3,6,19,1,7,25,3,3,5
3,2,1,9,1,323,1,0,2,4,22,1,12,28,3,3,5
2,1,4,0,1,50,2,1,0,1,20,2,9,11,3,3,5
4,4,1,9,0,172,1,0,3,0,21,3,8,27,3,3,5
2,1,1,6,0,40,2,1,0,0,20,4,4,20,3,3,5
4,4,3,5,2,183,2,1,0,6,22,3,10,38,3,3,5
2,1,1,1,2,42,3,1,0,2,20,2,9,37,3,3,5
4,4,2,11,0,186,3,2,3,6,20,4,9,8,3,3,5
3,2,0,7,1,8,3,0,3,1,21,4,10,14,3,3,5
2,1,1,3,0,232,3,2,0,1,21,1,9,35,3,3,5
2,1,3,5,2,297,2,0,2,0,20,1,8,13,3,3,5
1,0,0,7,2,301,3,2,2,3,20,2,9,37,3,3,5
1,0,1,3,1,285,3,1,3,3,21,2,10,37,3,3,5
1,0,0,2,2,188,3,1,2,5,21,4,7,28,3,3,5
1,0,4,0,2,433,1,1,3,6,21,3,12,32,3,3,5
1,0,0,2,1,342,1,2,3,0,20,3,10,19,3,3,5
2,1,2,11,1,260,1,0,3,0,19,2,14,30,3,3,5
2,1,3,4,1,19,2,0,2,1,20,2,11,25,3,3,5
4,4,3,4,1,222,1,1,3,0,22,2,6,14,3,3,5
0,3,4,8,1,446,2,1,2,0,21,1,14,10,3,3,5
1,0,0,2,1,432,2,2,2,0,19,3,10,37,3,3,5
2,1,3,4,0,238,2,0,0,1,20,2,14,39,3,3,5
3,2,4,0,2,141,3,0,3,2,20,2,6,16,3,3,5
4,4,4,0,2,338,1,2,3,6,22,1,7,26,3,3,5
4,4,4,10,2,481,3,1,3,2,23,2,8,22,3,3,5
2,1,4,10,2,234,2,1,0,1,20,3,10,21,3,3,5
1,0,3,4,0,66,3,2,3,2,20,1,11,8,3,3,5
3,2,4,10,2,1143,3,0,2,4,20,2,10,12,0,0,5
4,4,0,7,1,262,3,2,3,2,21,3,6,36,3,3,5
0,3,3,5,0,475,2,1,0,0,21,3,9,24,3,3,5
2,1,4,10,1,241,2,0,2,1,21,1,11,29,3,3,5
1,0,1,9,2,320,3,2,2,5,20,3,9,13,3,3,5
0,3,0,7,0,93,1,1,3,6,19,8,4,6,3,3,5
0,3,0,2,2,435,3,2,3,0,18,3,10,40,3,3,5
1,0,0,2,1,34,3,0,3,2,19,2,13,5,3,3,5
2,1,2,11,2,48,3,1,2,1,20,1,10,24,3,3,5
1,0,1,6,0,470,2,2,0,5,22,3,12,21,3,3,5
4,4,4,0,2,9,1,1,0,2,21,1,13,25,3,3,5
2,1,0,7,0,370,2,2,2,2,19,3,11,17,3,3,5
3,2,4,0,2,364,3,0,3,1,23,1,11,23,3,3,5
1,0,3,5,0,347,1,0,2,3,20,2,7,32,3,3,5
0,3,1,9,0,286,1,1,3,2,20,1,10,38,3,3,5
2,1,0,7,0,370,2,2,2,2,19,1,6,27,3,3,5
2,1,0,2,2,228,3,0,0,1,21,2,14,13,3,3,5
0,3,3,5,2,71,2,0,2,6,19,4,6,38,3,3,5
2,1,1,6,0,215,2,1,3,0,21,4,7,37,3,3,5
4,4,1,6,0,99,3,0,2,0,19,2,11,21,3,3,5
2,1,4,0,0,47,0,2,1,2,4,15,3,36,3,3,5
2,1,0,7,2,305,2,0,2,2,19,2,10,9,3,3,5
1,0,1,3,1,311,3,1,2,5,21,2,8,25,3,3,5
3,2,2,11,1,200,1,2,0,1,21,1,9,11,3,3,5
4,4,0,2,1,108,1,2,3,6,22,1,8,23,3,3,5
4,4,0,7,2,6,1,2,2,6,23,4,6,11,3,3,5
1,0,3,5,0,155,3,2,2,0,21,2,12,39,3,3,5
4,4,4,0,1,430,2,2,0,0,22,1,13,24,3,3,5
2,1,0,7,2,219,3,0,2,2,20,3,7,38,3,3,5
0,3,3,4,0,118,3,1,0,6,20,3,13,36,3,3,5
2,1,0,7,0,346,1,2,0,0,21,3,14,28,3,3,5
0,3,2,11,2,113,3,0,0,6,18,3,12,21,3,3,5
0,3,3,5,2,442,2,1,0,2,19,2,6,17,3,3,5
4,4,1,1,0,246,1,0,3,3,22,2,9,40,3,3,5
2,1,0,7,1,120,2,2,0,0,20,192,12,211,3,3,1
1,0,3,4,1,39,3,1,3,6,19,2,11,7,3,3,5
4,4,1,9,2,46,3,1,0,0,20,1,13,36,3,3,5
1,0,4,10,1,367,2,2,2,5,21,4,11,37,3,3,5
2,1,2,11,1,314,3,2,3,0,19,2,11,21,3,3,5
2,1,2,11,1,449,1,1,2,1,21,2,11,38,3,3,5
2,1,4,0,2,43,2,2,0,1,20,1,12,28,3,3,5
1,0,3,4,0,393,3,2,2,6,22,1,10,12,3,3,5
3,2,4,0,2,499,3,1,0,2,21,1,14,8,3,3,5
0,3,2,11,2,223,1,2,0,0,20,3,12,38,3,3,5
3,2,3,5,0,31,1,0,2,2,23,2,6,21,3,3,5
1,0,2,11,0,299,3,2,2,0,21,2,14,19,3,3,5
2,1,0,7,0,372,3,2,2,1,19,2,11,26,3,3,5
0,3,1,6,0,134,3,0,3,0,21,4,13,40,3,3,5
1,0,2,11,2,1129,2,1,0,6,21,4,14,25,1,0,5
1,0,0,2,2,385,3,2,2,0,20,4,7,13,3,3,5
4,4,0,7,1,253,2,0,3,6,22,4,7,25,3,3,5
0,3,4,8,1,446,2,1,2,0,21,4,10,5,3,3,5
4,4,4,0,2,9,1,1,0,2,20,1,10,40,3,3,5
0,3,0,2,2,371,2,1,0,6,21,4,7,38,3,3,5
0,3,3,4,2,350,3,1,0,2,19,2,9,8,3,3,5
3,2,2,11,2,237,3,1,0,4,22,3,14,30,3,3,5
1,0,3,4,1,75,3,0,2,0,21,2,9,6,3,3,5
3,2,4,10,1,443,1,0,2,2,23,2,6,24,3,3,5
0,3,2,11,1,329,1,1,0,6,20,1,10,28,3,3,5
4,4,4,10,2,308,3,2,0,0,22,3,7,5,3,3,5
1,0,2,11,0,299,3,2,2,6,21,2,11,31,3,3,5
2,1,4,10,2,234,2,1,0,1,22,9,7,27,3,3,5
4,4,2,11,0,60,2,0,3,0,22,3,12,12,3,3,5
3,2,2,11,2,236,1,1,2,4,23,3,12,9,3,3,5
2,1,3,5,0,159,3,2,0,0,21,1,9,25,3,3,5
0,3,1,9,1,69,2,0,0,2,19,4,14,32,3,3,5
2,1,4,10,2,300,1,0,0,1,20,1,8,14,3,3,5
1,0,2,11,1,413,2,0,0,6,20,1,10,9,3,3,5
3,2,4,10,1,495,1,1,3,4,21,4,10,24,3,3,5
4,4,4,0,2,331,1,2,0,0,21,1,13,18,3,3,5
1,0,2,11,1,165,3,0,2,3,22,1,9,27,3,3,5
2,1,2,11,2,13,2,0,2,1,22,1,6,36,3,3,5
0,3,3,4,1,213,1,2,0,6,21,2,10,14,3,3,5
2,1,2,11,2,497,1,2,2,2,20,1,6,22,3,3,5
3,2,2,11,0,344,2,0,0,1,22,1,8,21,3,3,5
1,0,1,3,2,244,2,1,2,2,21,3,11,39,3,3,5
0,3,0,7,0,403,1,2,0,6,21,3,6,35,3,3,5
0,3,3,4,1,185,2,0,2,2,20,3,8,18,3,3,5
0,3,2,11,0,334,1,1,0,6,20,1,12,15,3,3,5
2,1,0,7,0,478,3,2,3,0,21,4,7,17,3,3,5
1,0,1,9,1,0,1,1,3,3,23,1,11,9,3,3,5
1,0,1,3,2,291,1,1,2,3,21,154,12,132,3,3,3
0,3,4,8,2,82,3,2,2,2,21,2,7,38,3,3,5
4,4,0,7,2,59,1,0,0,0,22,2,10,40,3,3,5
2,1,4,0,1,78,3,1,2,1,21,2,6,6,3,3,5
4,4,0,2,0,194,2,1,2,3,21,1,8,37,3,3,5
3,2,1,1,1,153,1,0,2,1,23,3,6,24,3,3,5
4,4,1,3,2,410,1,1,0,0,20,1,8,33,3,3,5
2,1,0,2,1,181,1,1,0,1,20,1,9,11,3,3,5
4,4,2,11,1,271,3,0,0,0,20,125,10,142,3,3,3
3,2,0,2,2,116,2,1,2,4,22,1,9,26,3,3,5
2,1,4,8,0,243,3,0,0,0,21,4,9,32,3,3,5
2,1,2,11,2,48,3,1,2,1,21,3,14,9,3,3,5
3,2,2,11,1,474,2,2,0,1,21,3,14,20,3,3,5
0,3,4,8,2,422,3,2,2,2,21,2,14,11,3,3,5
1,0,1,9,2,453,2,2,2,2,21,1,10,24,3,3,5
1,0,2,11,2,281,2,1,2,6,23,2,10,18,3,3,5
1,0,0,2,1,34,3,0,3,2,19,3,7,23,3,3,5
0,3,2,11,0,425,3,2,0,0,19,3,11,11,3,3,5
4,4,1,9,0,387,1,0,3,0,22,2,7,31,3,3,5
1,0,4,10,1,367,2,2,2,5,21,3,10,24,3,3,5
2,1,4,0,2,294,2,2,3,2,20,3,10,19,3,3,5
2,1,4,0,2,43,2,2,0,0,20,4,9,9,3,3,5
2,1,1,6,0,40,2,1,0,2,22,1,10,14,3,3,5
1,0,0,2,1,34,3,0,3,2,21,1,12,36,3,3,5
1,0,4,10,0,202,1,0,2,0,23,3,7,5,3,3,5
3,2,2,11,0,200,1,2,0,2,20,3,6,8,3,3,5
4,4,0,7,2,114,2,1,2,3,23,4,9,36,3,3,5
3,2,2,11,1,479,3,0,3,2,21,2,12,37,3,3,5
1,0,3,5,1,293,3,1,2,5,23,4,6,31,3,3,5
4,4,3,4,1,290,2,0,2,3,19,4,9,30,3,3,5
0,3,4,10,1,85,3,2,3,6,20,2,11,7,3,3,5
2,1,2,11,0,395,2,1,3,0,21,3,11,6,3,3,5
1,0,1,3,0,498,2,1,3,2,21,1,6,7,3,3,5
4,4,0,2,2,254,2,0,3,6,21,4,12,40,3,3,5
2,1,2,11,0,349,1,0,3,1,19,4,10,10,3,3,5
3,2,2,11,0,304,2,0,3,2,22,1,11,5,3,3,5
2,1,4,10,0,135,4,2,2,2,0,8,3,29,3,3,5
3,2,4,8,0,340,0,1,1,2,1,18,2,25,3,3,5
0,3,3,4,1,213,1,2,0,6,21,1,9,24,3,3,5
3,2,2,11,2,424,3,1,0,1,21,1,8,17,3,3,5
1,0,3,5,1,489,1,2,2,0,21,2,9,15,3,3,5
4,4,2,11,2,476,1,1,3,3,21,2,14,39,3,3,5
2,1,2,11,2,497,1,2,2,2,20,221,10,177,3,3,2
0,3,3,5,1,442,2,1,0,2,20,2,10,25,3,3,5
2,1,2,11,0,107,1,2,2,0,22,4,13,30,3,3,5
4,4,4,8,0,131,3,0,0,3,22,3,12,26,3,3,5
2,1,4,0,1,137,2,2,2,0,21,4,8,27,3,3,5
4,4,1,6,2,428,2,0,2,6,19,2,6,30,3,3,5
4,4,4,10,2,308,3,2,0,3,20,4,7,30,3,3,5
4,4,0,2,2,362,2,2,2,2,20,3,8,32,3,3,5
3,2,1,6,1,214,2,0,3,2,21,3,6,10,3,3,5
0,3,0,2,0,259,3,0,3,0,20,3,6,13,3,3,5
4,4,4,0,0,322,3,2,0,2,23,2,13,38,3,3,5
0,3,3,5,2,71,2,0,2,6,19,2,13,14,3,3,5
4,4,1,6,1,412,1,0,0,3,22,2,7,6,3,3,5
1,0,2,11,2,280,3,0,2,2,21,3,13,39,3,3,5
2,1,4,0,1,137,3,2,2,0,21,2,7,35,3,3,5
4,4,4,0,0,10,1,1,2,3,19,1,10,15,3,3,5
0,3,3,4,2,90,3,2,3,0,19,4,6,12,3,3,5
0,3,3,5,2,442,2,1,0,6,20,4,14,36,3,3,5
3,2,4,8,2,256,3,1,2,4,23,1,9,25,3,3,5
1,0,3,4,0,450,2,0,0,6,20,2,7,21,3,3,5
0,3,1,6,1,351,2,2,2,2,18,4,6,12,3,3,5
4,4,2,11,2,381,3,1,0,3,22,3,11,22,3,3,5
0,3,3,5,2,224,0,0,1,2,5,6,3,35,3,3,5
2,1,2,11,0,230,3,1,3,1,20,5,4,9,3,3,5
1,0,1,9,2,453,2,2,2,5,20,4,6,18,3,3,5
3,2,3,5,2,361,3,1,3,4,23,2,6,33,3,3,5
2,1,2,11,2,497,1,2,2,2,19,1,11,38,3,3,5
4,4,4,8,1,130,1,2,0,3,21,4,7,40,3,3,5
0,3,0,2,2,371,2,1,0,6,20,3,10,33,3,3,5
4,4,2,11,2,41,3,0,3,3,19,4,7,6,3,3,5
1,0,2,11,1,413,2,0,0,6,20,2,14,12,3,3,5
3,2,3,5,2,252,2,2,3,1,22,2,7,37,3,3,5
2,1,3,4,1,358,1,0,2,1,21,3,10,34,3,3,5
2,1,3,5,2,297,2,0,2,2,21,4,9,39,3,3,5
1,0,0,2,0,469,2,0,3,0,22,4,6,21,3,3,5
3,2,2,11,1,298,1,0,3,4,22,3,14,21,3,3,5
3,2,4,10,2,175,3,1,3,1,21,1,8,28,3,3,5
3,2,1,3,0,249,2,2,0,4,22,2,13,38,3,3,5
0,3,2,11,2,45,1,1,2,0,18,1,9,5,3,3,5
4,4,3,5,0,199,2,2,3,2,20,1,14,8,3,3,5
2,1,3,5,0,465,3,0,3,2,19,4,10,39,3,3,5
1,0,1,9,0,245,3,2,3,0,22,3,7,5,3,3,5
1,0,3,4,1,274,1,0,0,5,20,2,13,29,3,3,5
2,1,0,7,1,120,2,2,0,0,22,1,9,12,3,3,5
3,2,3,4,1,233,3,1,0,4,21,1,7,24,3,3,5
2,1,4,0,0,272,3,0,3,1,20,4,11,10,3,3,5
1,0,0,2,1,342,1,2,3,6,19,4,6,40,3,3,5
4,4,2,11,0,121,2,1,3,0,21,4,13,28,3,3,5
2,1,4,0,1,152,2,1,2,2,21,3,14,18,3,3,5
4,4,1,6,1,468,1,1,2,6,21,2,12,35,3,3,5
4,4,3,5,0,86,3,2,0,3,20,2,14,23,3,3,5
4,4,3,5,1,126,3,0,3,6,22,4,7,18,3,3,5
2,1,2,11,1,314,3,2,3,0,19,1,6,20,3,3,5
3,2,2,11,1,29,2,1,0,2,19,4,12,23,3,3,5
1,0,3,4,1,30,3,2,2,3,19,4,9,30,3,3,5
1,0,0,2,1,158,1,0,3,2,22,3,13,13,3,3,5
1,0,3,4,0,66,3,2,3,2,22,4,8,11,3,3,5
1,0,4,0,2,127,2,1,3,3,20,2,12,18,3,3,5
2,1,2,11,1,395,2,1,3,0,20,4,12,21,3,3,5
3,2,2,11,0,344,2,0,0,1,19,2,14,13,3,3,5
1,0,3,5,1,88,2,1,0,6,21,1,9,15,3,3,5
1,0,4,0,1,146,2,0,0,2,20,2,6,33,3,3,5
2,1,0,2,2,228,3,0,0,1,19,2,12,36,3,3,5
2,1,3,5,0,159,3,2,0,1,21,4,11,20,3,3,5
0,3,1,6,0,379,1,2,2,6,20,2,6,10,3,3,5
1,0,3,5,2,15,2,2,0,0,19,2,14,7,3,3,5
4,4,2,11,0,359,3,0,0,2,22,1,13,30,3,3,5
2,1,2,11,1,260,1,0,3,0,19,2,9,9,3,3,5
2,1,4,0,1,209,1,2,3,1,22,288,10,226,3,3,4
4,4,1,6,1,99,3,0,2,0,21,4,13,7,3,3,5
4,4,4,0,1,182,1,2,0,2,23,3,7,38,3,3,5
1,0,4,10,1,154,3,2,0,2,20,4,11,19,3,3,5
2,1,4,10,2,234,2,1,0,1,22,1,7,31,3,3,5
1,0,3,5,0,157,3,1,0,0,19,4,13,22,3,3,5
0,3,2,11,2,357,1,0,0,2,18,2,10,31,3,3,5
4,4,4,8,0,119,2,0,3,2,20,3,8,35,3,3,5
2,1,2,11,1,449,1,1,2,1,19,4,7,19,3,3,5
0,3,2,11,2,357,1,0,0,2,18,4,9,36,3,3,5
1,0,1,9,2,270,3,1,0,6,20,1,13,39,3,3,5
4,4,1,6,1,468,1,1,2,2,22,2,6,40,3,3,5
0,3,2,11,0,334,1,1,0,6,18,4,8,26,3,3,5
3,2,0,7,2,473,1,2,2,2,20,4,6,30,3,3,5
1,0,3,5,2,15,2,2,0,2,20,3,7,26,3,3,5
4,4,4,10,2,267,2,0,3,0,22,1,12,37,3,3,5
0,3,3,5,2,217,2,1,3,0,20,2,6,26,3,3,5
1,0,3,4,1,30,3,2,2,3,18,4,14,28,3,3,5
1,0,1,1,0,441,2,2,0,5,20,3,13,19,3,3,5
0,3,0,2,2,435,3,2,3,0,18,5,3,11,3,3,5
4,4,0,7,2,6,1,2,2,6,22,4,6,16,3,3,5
3,2,3,5,1,207,1,0,3,4,20,1,7,37,3,3,5
4,4,4,8,0,119,2,0,3,2,20,3,7,25,3,3,5
1,0,4,10,2,63,1,0,0,2,21,3,11,35,3,3,5
2,1,3,5,0,171,3,0,0,0,19,2,6,21,3,3,5
1,0,2,11,1,94,1,2,0,6,21,4,9,10,3,3,5
3,2,3,5,2,418,3,2,2,1,21,3,12,16,3,3,5
1,0,0,7,0,129,2,1,2,0,22,4,14,34,3,3,5
4,4,3,5,1,136,3,0,2,0,22,4,8,16,3,3,5
2,1,2,11,2,196,2,1,2,1,19,2,9,38,3,3,5
4,4,1,6,1,99,3,0,2,0,21,2,10,18,3,3,5
3,2,4,8,1,289,2,0,3,1,23,3,10,27,3,3,5
0,3,0,2,0,284,2,1,3,6,21,4,7,29,3,3,5
2,1,2,11,2,196,2,1,2,1,21,3,10,9,3,3,5
0,3,3,5,2,442,2,1,0,2,21,4,6,9,3,3,5
3,2,2,11,1,29,2,1,0,2,20,3,12,18,3,3,5
4,4,3,5,1,136,3,0,2,0,22,3,10,29,3,3,5
0,3,1,6,0,224,2,0,0,0,19,4,11,10,3,3,5
3,2,1,1,1,360,2,1,0,4,23,1,14,32,3,3,5
3,2,4,8,1,289,2,0,3,4,22,2,8,15,3,3,5
1,0,3,4,0,176,1,0,2,6,22,4,6,34,3,3,5
0,3,2,11,2,279,3,1,2,2,21,3,13,34,3,3,5
1,0,1,1,0,28,3,0,2,6,21,1,7,6,3,3,5
4,4,0,7,2,133,2,0,0,0,20,3,7,6,3,3,5
4,4,1,1,1,130,3,2,1,0,3,10,1,37,3,3,5
0,3,2,11,2,223,1,2,0,0,19,4,10,37,3,3,5
2,1,0,7,2,305,2,0,2,2,22,245,6,392,3,3,0
1,0,3,5,0,347,1,0,2,3,19,3,8,38,3,3,5
3,2,4,8,1,195,1,0,2,1,22,1,13,32,3,3,5
2,1,2,11,1,395,2,1,3,0,21,1,11,7,3,3,5
3,2,0,2,2,55,1,1,3,1,22,2,8,28,3,3,5
4,4,2,11,0,477,3,1,0,6,22,3,12,6,3,3,5
0,3,3,4,2,309,2,1,2,2,22,3,7,38,3,3,5
2,1,0,7,2,354,1,2,3,0,19,4,10,18,3,3,5
1,0,4,10,0,202,1,0,2,0,22,3,13,28,3,3,5
0,3,4,8,1,446,2,1,2,6,21,2,13,18,3,3,5
0,3,3,5,2,217,2,1,3,0,18,2,8,34,3,3,5
1,0,3,4,1,472,3,1,2,3,22,2,13,34,3,3,5
4,4,0,2,2,362,2,2,2,2,21,1,14,9,3,3,5
0,3,0,7,0,287,2,0,2,2,20,1,8,12,3,3,5
4,4,3,5,2,356,1,2,0,2,19,2,13,34,3,3,5
0,3,1,3,1,459,2,1,2,2,22,3,13,24,3,3,5
3,2,4,10,1,495,1,1,3,4,22,4,12,38,3,3,5
1,0,0,7,2,445,1,0,3,5,21,1,13,26,3,3,5
0,3,1,9,0,286,1,1,3,2,21,2,6,17,3,3,5
1,0,1,6,1,315,1,2,3,0,19,1,8,12,3,3,5
1,0,2,11,1,319,1,2,3,0,20,1,11,6,3,3,5
1,0,2,11,1,94,1,2,0,6,23,2,12,34,3,3,5
0,3,2,11,2,223,1,2,0,0,20,3,12,35,3,3,5
1,0,0,7,0,216,3,0,0,2,19,4,11,35,3,3,5
0,3,1,3,1,124,3,1,0,2,18,3,9,26,3,3,5
1,0,4,10,2,117,2,2,3,6,21,1,10,18,3,3,5
0,3,1,1,2,313,3,0,2,6,19,3,14,35,3,3,5
3,2,3,5,1,207,1,0,3,1,22,3,6,28,3,3,5
2,1,2,11,2,48,3,1,2,1,20,4,7,8,3,3,5
